cycle_time,spt_policy,fifo_policy,shortest_queue_policy,longest_queue_policy,postpone
36.976355789358436,959,1025,5,11,0
15.149924066156764,939,1039,4,18,0
12.500288817759202,942,1038,7,13,0
27.928695258567927,931,1047,8,14,0
54.02983375524908,1006,977,2,15,0
13.606103793777114,998,991,3,8,0
12.589560030490702,944,1038,3,15,0
20.392877219842333,996,983,3,18,0
19.718590271088665,956,1028,2,14,0
43.279983090290976,980,1005,4,11,0
19.941301699567216,928,1044,2,26,0
21.721470777340212,926,1057,1,16,0
17.640750270774237,943,1030,4,23,0
13.816230893317469,958,1024,2,16,1
41.57748554074887,1027,953,6,14,0
10.40522088453429,929,1045,4,22,0
20.364943225561454,966,1021,2,11,0
13.561383893836439,941,1041,2,16,0
18.125258436374285,933,1045,4,18,0
18.16381546386839,912,1071,4,13,0
14.27352438248406,947,1029,3,21,0
12.451392398308284,912,1069,2,17,0
44.551532729249665,944,1043,2,11,0
41.467942466572275,998,979,3,20,1
35.76717962935476,985,1000,2,13,1
22.78765127243227,967,1012,8,13,0
44.47179898263771,937,1045,6,12,0
21.41338769849295,942,1041,1,16,0
18.39385839906121,999,984,0,17,0
37.942026043601594,988,995,2,15,0
18.67000419406422,945,1025,2,28,0
13.065133361157667,933,1041,8,18,0
20.801258251927326,939,1039,5,17,0
13.614776888232269,908,1070,4,18,0
16.61518192216717,909,1069,1,21,0
18.63253305161325,951,1029,4,16,0
22.886830018221097,985,998,3,14,0
85.42325918860406,942,1039,2,17,0
25.5215682161706,971,1012,2,15,0
34.99288531559838,939,1033,6,22,0
28.282487369791347,979,1005,1,15,0
17.835837322517047,983,995,4,18,0
27.416788187959607,982,997,5,16,0
12.359328094602448,953,1025,8,14,0
14.270653955189422,871,1103,5,21,0
23.98231441696012,964,1014,4,18,0
18.042586475606956,980,1001,2,17,0
24.33084561192009,943,1037,2,18,0
40.65468829843424,962,1012,3,23,0
19.699273519985038,950,1034,1,15,0
15.946759811874642,916,1059,3,22,0
14.085144191442584,916,1060,5,19,0
11.606747963319245,964,1015,7,14,0
49.42093568082364,968,1012,3,17,0
21.38136199085259,988,1000,2,10,0
16.486203836883718,953,1027,4,16,0
41.244974006930654,980,1005,4,11,0
38.85245026685001,941,1035,3,21,0
12.029873982500975,904,1070,3,23,0
12.297690415369482,957,1025,1,17,0
33.84816010628848,994,996,1,9,0
25.543150853516682,949,1031,3,17,0
24.868289714325527,960,1023,4,13,0
