cycle_time,spt_policy,fifo_policy,random_policy
13.676865081603863,2445,2555,0
11.97534876913761,2480,2520,0
16.826611191242154,2419,2581,0
9.53314117523598,2536,2464,0
10.97098116596127,2437,2563,0
11.50805003244013,2497,2503,0
10.410546314318907,2478,2522,0
12.938774316177874,2514,2486,0
11.366397022606515,2501,2499,0
10.687626554930882,2490,2510,0
10.007523275752396,2445,2555,0
11.568051873265302,2477,2523,0
10.129284992488998,2547,2453,0
15.07447322290215,2440,2560,0
11.030790582250214,2512,2488,0
10.942642539676623,2491,2509,0
10.868154436923756,2472,2528,0
13.85181165619339,2502,2498,0
14.573383011791124,2480,2520,0
11.248636649281893,2479,2521,0
12.700666177461716,2540,2460,0
12.350626249207147,2511,2489,0
9.093802216449603,2569,2431,0
12.30324315957742,2554,2446,0
10.523848004537696,2497,2503,0
11.005237315041654,2526,2474,0
14.935612601113917,2412,2588,0
13.071047477417189,2486,2514,0
17.009448763467404,2440,2560,0
13.022114490405405,2448,2552,0
14.569508963555117,2391,2609,0
14.427300055998055,2528,2472,0
9.856928220764269,2499,2501,0
11.831729219084243,2568,2432,0
9.817498313215756,2471,2529,0
12.140610347279209,2577,2423,0
11.407274624208346,2460,2540,0
12.557687682081976,2464,2536,0
9.596050430110903,2486,2514,0
11.27178722771176,2454,2546,0
12.394669419621541,2550,2450,0
13.897672808243213,2459,2541,0
11.345061565232529,2480,2520,0
13.123936466009795,2466,2534,0
9.621240426654733,2543,2457,0
11.648880207655703,2505,2495,0
10.550406788523272,2492,2508,0
17.46298971279076,2442,2558,0
12.551046180269223,2510,2490,0
13.6208918512465,2494,2506,0
10.703105675336777,2486,2514,0
12.618825591507335,2490,2510,0
10.715049150030694,2534,2466,0
11.503909504391359,2554,2446,0
10.539828778621487,2544,2456,0
11.511505716877268,2427,2573,0
12.825635456481757,2402,2598,0
11.83812148429553,2484,2516,0
11.895687058302991,2504,2496,0
10.440430362177077,2520,2480,0
16.66060728673868,2384,2616,0
13.504612306172739,2443,2557,0
11.051732250342496,2445,2555,0
12.374617955773816,2546,2454,0
10.833575933314753,2518,2482,0
12.18734559158549,2490,2510,0
8.580648179397123,2456,2544,0
13.302675999695438,2506,2494,0
17.731794080335785,2449,2551,0
13.507490083975755,2479,2521,0
12.489623596026254,2507,2493,0
12.572845643352489,2428,2572,0
10.939229895698693,2438,2562,0
11.741647148443612,2457,2543,0
10.461156587431233,2486,2514,0
11.034760727230488,2559,2441,0
12.716704164181309,2557,2443,0
10.25381192277222,2437,2563,0
11.407159617572892,2562,2438,0
12.007437065146824,2425,2575,0
11.164895148990535,2572,2428,0
10.940368336065008,2453,2547,0
12.738573536302486,2558,2442,0
14.507706142724873,2447,2553,0
13.486011426308579,2452,2548,0
11.976381820381658,2433,2567,0
11.327567724208725,2556,2444,0
11.277620294436627,2497,2503,0
11.66488297697621,2516,2484,0
9.494710175276106,2554,2446,0
11.066218861047252,2487,2513,0
12.741988145194162,2529,2471,0
12.07707564831391,2504,2496,0
11.071078964557486,2490,2510,0
10.638139867429071,2502,2498,0
13.385921673595455,2501,2499,0
9.41074273902381,2538,2462,0
9.914793932733712,2536,2464,0
