cycle_time,spt_policy,fifo_policy,shortest_queue_policy,longest_queue_policy,postpone
9.187180850480646,7,1972,20,1,0
8.34167539402241,8,1976,14,2,0
8.437717624560708,4,1987,9,0,0
7.317070832562264,5,1977,14,4,0
12.24892916804419,5,1978,14,3,0
10.095635269912169,5,1970,20,5,0
8.09563450780287,4,1982,11,3,0
7.212074407841775,5,1976,17,2,0
10.923702000820546,4,1978,11,7,0
8.632757183767305,3,1983,11,3,0
9.243150899181137,8,1974,14,4,0
8.785325377676939,12,1978,10,0,0
11.198987231888834,5,1975,14,6,0
7.341031816257832,4,1979,14,3,0
10.439421367290153,3,1975,19,3,0
8.896041256223143,8,1965,22,5,0
7.45192096874269,6,1973,19,2,0
22.127899170137333,5,1979,15,1,0
5.515464069695975,7,1970,20,3,0
13.875741483801441,8,1978,12,2,1
6.979493245278556,5,1982,11,2,0
